,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,career_year,career_start_age,ability,ability2,income_unit,OK,Bravo
4781,4781,0,0,1,0,90000,1,4,1,1,23120,365243,0,0,0,,2,16,0,63,1001,-938,0.231741953,0.246411293,45000,00109000014112312036524300020631001-938,0
4782,4782,0,0,1,1,180000,4,4,1,1,13706,932,0,1,0,Laborers,3,25,2,37,3,34,12.29676185,193.1330472,60000,0011180000441113706932010Laborers3237334,0
4783,4783,0,0,0,2,112500,4,1,1,1,11278,4459,0,0,0,Low-skill Laborers,4,41,2,30,13,17,7.148757705,25.22987217,28125,00021125004111112784459000Low-skill Laborers42301317,0
4784,4784,0,0,1,0,180000,1,4,0,1,20609,365243,0,0,0,,2,57,2,56,1001,-945,0.466500109,0.492822587,90000,001018000014012060936524300022561001-945,0
4785,4785,0,1,0,0,157500,2,4,1,1,17081,2927,0,1,0,,2,25,2,46,9,37,7.871851259,53.80936112,78750,010015750024111708129270102246937,0
4786,4786,1,0,0,0,180000,4,4,4,1,24376,4369,0,0,0,,1,27,1,66,12,54,6.261958601,41.19935912,180000,1000180000444124376436900011661254,0
4787,4787,0,0,1,1,238500,4,4,1,1,12320,3720,0,0,0,Core staff,3,10,2,33,11,22,14.86907731,64.11290323,79500,00112385004411123203720000Core staff32331122,0
4788,4788,0,0,1,0,72000,1,4,1,1,22179,365243,0,0,0,,2,29,2,60,1001,-941,0.18584386,0.197129035,36000,00107200014112217936524300022601001-941,0
4789,4789,0,0,1,2,202500,4,1,1,1,13797,3259,0,1,0,High skill tech staff,4,43,1,37,9,28,11.87265478,62.13562442,50625,00122025004111137973259010High skill tech staff4137928,0
4790,4790,0,0,0,0,112500,4,1,1,1,13876,2016,1,1,0,,2,23,2,38,6,32,7.079033476,55.80357143,56250,000011250041111387620161102238632,0
4791,4791,0,0,1,2,225000,4,4,1,1,16778,332,0,0,0,Core staff,4,46,2,45,1,44,13.15020456,677.7108434,56250,0012225000441116778332000Core staff4245144,0
4792,4792,0,0,1,1,270000,2,4,1,1,14400,2512,0,0,0,Medicine staff,3,43,1,39,7,32,15.96499527,107.4840764,90000,00112700002411144002512000Medicine staff3139732,0
4793,4793,0,0,0,0,112500,1,4,1,1,23864,365243,0,0,0,,2,5,2,65,1001,-936,0.289123557,0.308014117,56250,000011250014112386436524300022651001-936,0
4794,4794,0,0,1,0,166500,1,4,1,1,22578,365243,0,0,0,,2,2,1,61,1001,-940,0.429321775,0.455860893,83250,001016650014112257836524300021611001-940,0
4795,4795,0,0,1,0,270000,2,1,1,1,13752,167,1,1,0,Managers,2,15,2,37,1,36,19.39794525,1616.766467,135000,0010270000211113752167110Managers2237136,0
4796,4796,0,0,0,0,157500,0,4,1,1,15496,2570,0,0,0,Laborers,2,27,2,42,8,34,8.718033876,61.28404669,78750,00001575000411154962570000Laborers2242834,0
4797,4797,0,1,1,0,29250,1,4,1,1,20086,365243,0,0,0,,2,2,1,55,1001,-946,0.075909158,0.08008367,14625,01102925014112008636524300021551001-946,0
4798,4798,0,0,1,0,135000,4,4,0,1,13797,4230,0,0,0,Core staff,2,9,2,37,12,25,7.48876685,31.91489362,67500,00101350004401137974230000Core staff22371225,0
4799,4799,0,0,1,0,157500,2,1,2,1,20763,11389,0,1,0,,1,0,1,56,32,24,4.898606619,13.82913337,157500,00101575002121207631138901011563224,0
4800,4800,0,0,1,0,193500,0,4,1,1,17909,121,0,0,0,Laborers,2,9,2,49,1,48,10.73211314,1599.173554,96750,0010193500041117909121000Laborers2249148,0
4801,4801,0,0,1,0,157500,0,4,1,1,15256,4491,0,0,0,Laborers,2,17,1,41,13,28,7.975895073,35.07014028,78750,00101575000411152564491000Laborers21411328,0
4802,4802,0,0,0,0,90000,1,4,3,1,23130,365243,0,1,0,,1,40,2,63,1001,-938,0.231735986,0.246411293,90000,00009000014312313036524301012631001-938,0
4803,4803,1,0,1,0,101250,1,4,4,1,22059,365243,0,1,0,,1,30,0,60,1001,-941,0.261423902,0.277212705,101250,101010125014412205936524301010601001-941,0
4804,4804,0,1,0,1,157500,0,4,0,1,10433,2959,0,0,0,,3,3,1,28,9,19,11.76075269,53.2274417,52500,010115750004011043329590003128919,0
4805,4805,0,0,1,0,225000,2,1,1,1,9006,164,0,0,0,,2,7,2,24,1,23,24.53653217,1371.95122,112500,0010225000211190061640002224123,0
4806,4806,0,0,0,0,216000,1,4,1,1,22867,365243,0,0,0,,2,25,1,62,1001,-939,0.556543248,0.591387104,108000,000021600014112286736524300021621001-939,0
4807,4807,1,0,1,0,135000,4,4,4,1,17450,2542,0,0,0,Laborers,1,31,1,47,7,40,6.75270108,53.10778914,135000,10101350004441174502542000Laborers1147740,0
4808,4808,0,0,1,2,225000,4,1,1,1,13600,5711,0,1,0,Core staff,4,60,2,37,16,21,11.6513904,39.39765365,56250,00122250004111136005711010Core staff42371621,0
4809,4809,0,0,1,0,112500,2,4,1,1,18794,6358,0,0,0,High skill tech staff,2,50,2,51,18,33,4.472805344,17.69424347,56250,00101125002411187946358000High skill tech staff22511833,0
4810,4810,0,0,0,0,112500,0,2,1,1,10177,2339,0,1,0,,2,56,2,27,7,20,8.988494727,48.09747755,56250,000011250002111017723390102227720,0
4811,4811,0,0,0,0,315000,0,4,1,1,13630,3230,0,1,0,High skill tech staff,2,24,2,37,9,28,18.68327402,97.52321981,157500,00003150000411136303230010High skill tech staff2237928,0
4812,4812,0,0,1,0,180000,0,4,1,1,17816,1285,0,0,0,Medicine staff,2,41,2,48,4,44,9.423590388,140.077821,90000,00101800000411178161285000Medicine staff2248444,0
4813,4813,0,1,1,0,315000,4,1,1,1,17914,1155,0,0,0,Laborers,2,27,2,49,4,45,16.51895747,272.7272727,157500,01103150004111179141155000Laborers2249445,0
4814,4814,0,1,0,0,180000,4,4,1,1,21823,5099,1,1,0,Laborers,2,12,2,59,14,45,6.685981725,35.30103942,90000,01001800004411218235099110Laborers22591445,0
4815,4815,0,1,0,1,90000,2,4,1,2,13891,7080,1,1,0,Medicine staff,3,23,2,38,20,18,4.291640837,12.71186441,30000,0101900002412138917080110Medicine staff32382018,0
4816,4816,0,0,1,0,135000,1,4,1,1,23021,365243,0,0,0,,2,11,2,63,1001,-938,0.347701564,0.36961694,67500,001013500014112302136524300022631001-938,0
4817,4817,0,1,1,0,405000,0,1,0,1,16825,108,1,1,0,Accountants,2,13,0,46,1,45,23.91779366,3750,202500,0110405000010116825108110Accountants2046145,0
4818,4818,0,1,1,1,166500,4,4,1,1,13545,3840,0,0,1,Medicine staff,3,33,2,37,11,26,9.577221743,43.359375,55500,01111665004411135453840001Medicine staff32371126,0
4819,4819,0,0,1,0,112500,1,4,1,1,22175,365243,0,0,0,,2,22,2,60,1001,-941,0.29038403,0.308014117,56250,001011250014112217536524300022601001-941,0
4820,4820,0,1,0,2,270000,4,1,1,1,13144,682,1,1,0,,4,15,1,36,2,34,19.52842471,395.8944282,67500,01022700004111131446821104136234,0
4821,4821,0,1,1,0,382500,4,1,0,1,10613,705,0,0,0,Laborers,2,18,2,29,2,27,33.79572363,542.5531915,191250,0110382500410110613705000Laborers2229227,0
4822,4822,0,0,0,0,216000,4,4,2,1,20062,561,1,0,0,Cleaning staff,1,37,2,54,2,52,10.47374291,385.026738,216000,0000216000442120062561100Cleaning staff1254252,0
4823,4823,0,0,1,2,135000,1,1,1,1,16372,365243,0,0,0,,4,11,2,44,1001,-957,0.353759679,0.36961694,33750,001213500011111637236524300042441001-957,0
4824,4824,0,0,1,0,135000,4,4,0,1,19225,5970,0,0,0,Laborers,2,59,2,52,17,35,5.358205993,22.61306533,67500,00101350004401192255970000Laborers22521735,0
4825,4825,0,0,1,0,202500,4,4,3,1,16278,2712,1,1,0,,1,11,2,44,8,36,10.66350711,74.66814159,202500,001020250044311627827121101244836,0
4826,4826,0,1,1,0,135000,4,1,1,1,10486,1022,1,1,1,Sales staff,2,36,2,28,3,25,11.73096976,132.0939335,67500,01101350004111104861022111Sales staff2228325,0
4827,4827,0,0,1,0,90000,0,4,1,1,19482,2878,0,0,0,Laborers,2,27,2,53,8,45,4.025044723,31.27171647,45000,0010900000411194822878000Laborers2253845,0
4828,4828,0,1,0,0,315000,4,4,1,1,13062,501,0,1,0,Drivers,2,19,0,35,2,33,23.22495023,628.742515,157500,0100315000441113062501010Drivers2035233,0
4829,4829,0,0,0,0,135000,0,4,1,1,17614,4219,0,0,0,Sales staff,2,31,2,48,12,36,6.183300508,31.99810382,67500,00001350000411176144219000Sales staff22481236,0
4830,4830,0,1,1,1,225000,4,1,3,1,10320,249,0,0,0,Laborers,2,10,1,28,1,27,21.28867443,903.6144578,112500,0111225000413110320249000Laborers2128127,0
4831,4831,0,1,0,0,31531.5,1,4,1,1,22104,365243,0,0,0,,2,24,2,60,1001,-941,0.081403754,0.086330197,15765.75,010031531.514112210436524300022601001-941,0
4832,4832,0,1,1,0,279000,0,1,1,1,20646,4039,0,1,0,Laborers,2,5,2,56,12,44,11.30241037,69.07650409,139500,01102790000111206464039010Laborers22561244,0
4833,4833,0,0,1,0,216000,0,1,1,1,19150,7415,0,0,1,Managers,2,18,2,52,21,31,8.130999435,29.1301416,108000,00102160000111191507415001Managers22522131,0
4834,4834,0,0,1,0,202500,4,4,2,1,18939,12179,0,0,0,Laborers,1,26,2,51,34,17,6.507487628,16.62698087,202500,001020250044211893912179000Laborers12513417,0
4835,4835,0,1,0,0,225000,4,4,1,1,10102,551,0,0,0,Laborers,2,23,2,27,2,25,21.12081104,408.3484574,112500,0100225000441110102551000Laborers2227225,0
4836,4836,0,0,1,1,202500,0,4,1,1,14143,275,0,1,0,Drivers,3,59,2,38,1,37,14.04494382,736.3636364,67500,0011202500041114143275010Drivers3238137,0
4837,4837,0,1,1,0,180000,2,1,3,1,8190,886,0,0,1,,1,4,2,22,3,19,19.83252534,203.1602709,180000,0110180000213181908860011222319,0
4838,4838,0,0,0,0,180000,4,1,1,1,14344,3443,0,0,0,Laborers,2,6,2,39,10,29,10.11975038,52.27998838,90000,00001800004111143443443000Laborers22391029,0
4839,4839,0,1,1,0,225000,4,1,1,1,15579,278,0,0,0,Accountants,2,22,1,42,1,41,14.18931702,809.352518,112500,0110225000411115579278000Accountants2142141,0
4840,4840,0,0,0,2,121500,4,4,1,5,10006,413,0,0,0,Medicine staff,4,6,1,27,2,25,11.66138785,294.188862,30375,0002121500441510006413000Medicine staff4127225,0
4841,4841,0,1,1,0,337500,4,1,1,5,10622,1175,0,0,0,Laborers,2,9,2,29,4,25,28.60896838,287.2340426,168750,01103375004115106221175000Laborers2229425,0
4842,4842,0,0,1,2,112500,4,4,1,1,11964,4280,0,0,0,Laborers,4,37,2,32,12,20,6.92563408,26.28504673,28125,00121125004411119644280000Laborers42321220,0
4843,4843,0,0,1,0,144000,4,1,3,1,13190,4943,0,0,0,,1,4,1,36,14,22,7.941322451,29.13210601,144000,0010144000413113190494300011361422,0
4844,4844,0,0,1,0,123750,4,4,1,1,16686,599,0,0,0,Cleaning staff,2,24,1,45,2,43,7.159386752,206.5943239,61875,0010123750441116686599000Cleaning staff2145243,0
4845,4845,0,1,1,0,112500,0,4,1,1,20018,1732,0,0,0,Laborers,2,4,0,54,5,49,5.172413793,64.95381062,56250,01101125000411200181732000Laborers2054549,0
4846,4846,0,1,1,0,76500,1,4,3,1,23457,365243,0,1,0,,1,60,1,64,1001,-937,0.196809879,0.209449599,76500,01107650014312345736524301011641001-937,0
4847,4847,0,1,1,2,112500,4,4,1,1,12539,2747,1,0,0,,4,35,2,34,8,26,7.35967552,40.95376775,28125,011211250044111253927471004234826,0
4848,4848,0,1,1,1,202500,2,4,0,1,13652,2530,0,0,0,Sales staff,3,55,0,37,7,30,12.51390434,80.03952569,67500,01112025002401136522530000Sales staff3037730,0
4849,4849,0,0,0,3,135000,4,4,1,1,13491,552,0,0,0,Waiters/barmen staff,5,4,2,36,2,34,9.613330485,244.5652174,27000,0003135000441113491552000Waiters/barmen staff5236234,0
4850,4850,0,1,1,0,202500,1,4,0,1,21064,365243,0,0,0,,2,1,1,57,1001,-944,0.524194488,0.55442541,101250,011020250014012106436524300021571001-944,0
4851,4851,0,0,1,0,85500,1,4,1,1,21531,365243,0,0,0,,2,36,1,58,1001,-943,0.221059327,0.234090729,42750,00108550014112153136524300021581001-943,0
4852,4852,0,0,1,0,180000,1,4,1,1,22655,365243,0,0,0,,2,12,2,62,1001,-939,0.464039516,0.492822587,90000,001018000014112265536524300022621001-939,0
4853,4853,0,1,0,0,225000,4,4,1,1,13411,185,0,0,0,Laborers,2,25,2,36,1,35,16.548985,1216.216216,112500,0100225000441113411185000Laborers2236135,0
4854,4854,0,1,0,0,180000,0,4,1,2,9810,2993,1,0,0,,2,14,1,26,9,17,14.05920487,60.14032743,90000,01001800000412981029931002126917,0
4855,4855,0,0,1,0,360000,1,4,1,1,22933,365243,0,0,0,,2,52,2,62,1001,-939,0.927414369,0.985645173,180000,001036000014112293336524300022621001-939,0
4856,4856,0,1,1,2,675000,0,1,1,1,13398,3003,0,0,0,Core staff,4,32,2,36,9,27,41.15602707,224.7752248,168750,01126750000111133983003000Core staff4236927,0
4857,4857,0,1,0,2,234000,2,4,1,1,10293,3243,0,1,0,Laborers,4,20,2,28,9,19,17.28723404,72.15541166,58500,01022340002411102933243010Laborers4228919,0
4858,4858,1,0,0,0,76500,1,4,4,1,20775,365243,0,1,0,,1,17,2,56,1001,-945,0.198177287,0.209449599,76500,10007650014412077536524301012561001-945,0
4859,4859,0,1,1,0,540000,0,1,1,1,15702,185,0,1,0,,2,7,0,43,1,42,33.99005476,2918.918919,270000,01105400000111157021850102043142,0
4860,4860,0,0,1,0,135000,4,4,1,1,21396,1013,0,0,1,High skill tech staff,2,28,2,58,3,55,6.02436521,133.2675222,67500,00101350004411213961013001High skill tech staff2258355,0
4861,4861,0,0,1,0,180000,2,4,0,1,9208,2494,0,0,0,Laborers,2,11,2,25,7,18,15.38198599,72.17321572,90000,0010180000240192082494000Laborers2225718,0
4862,4862,1,0,1,0,103500,2,4,4,1,17873,8460,0,1,0,Core staff,1,51,2,48,24,24,3.930429499,12.23404255,103500,10101035002441178738460010Core staff12482424,0
4863,4863,0,1,1,1,157500,4,1,3,1,14649,1534,0,0,0,,2,30,2,40,5,35,9.732435272,102.672751,78750,011115750041311464915340002240535,0
4864,4864,0,1,0,0,76500,4,4,1,1,16099,181,1,0,0,Core staff,2,15,2,44,1,43,4.699017199,422.6519337,38250,010076500441116099181100Core staff2244143,0
4865,4865,0,0,0,0,90000,4,1,2,1,21887,1526,0,0,0,Core staff,1,14,0,59,5,54,3.84401828,58.97771953,90000,0000900004121218871526000Core staff1059554,0
4866,4866,0,1,1,2,450000,0,1,1,1,15137,2734,0,1,0,,4,45,2,41,8,33,25.18045996,164.5940015,112500,011245000001111513727340104241833,0
4867,4867,0,0,1,1,135000,0,1,1,1,9778,2910,1,0,1,Core staff,3,50,1,26,8,18,10.63997478,46.39175258,45000,0011135000011197782910101Core staff3126818,0
4868,4868,0,1,1,1,225000,2,1,1,1,11429,3165,1,0,0,,3,6,2,31,9,22,15.41729478,71.09004739,75000,011122500021111142931651003231922,0
4869,4869,0,0,1,2,112500,4,1,1,1,19700,10994,0,0,0,,4,42,2,53,31,22,3.665211442,10.23285428,28125,00121125004111197001099400042533122,0
4870,4870,0,0,1,3,103500,4,4,1,1,12182,4887,1,0,0,,5,28,2,33,14,19,6.063624114,21.1786372,20700,0013103500441112182488710052331419,0
4871,4871,0,0,0,0,112500,0,4,1,1,20285,1734,1,1,0,High skill tech staff,2,50,2,55,5,50,5.109223852,64.87889273,56250,00001125000411202851734110High skill tech staff2255550,0
4872,4872,1,0,1,0,247500,1,4,4,1,22332,365243,0,0,0,,1,1,1,61,1001,-940,0.63858608,0.677631057,247500,101024750014412233236524300011611001-940,0
4873,4873,0,0,1,2,157500,0,1,1,1,13766,73,0,0,0,High skill tech staff,4,19,2,37,1,36,11.38088012,2157.534247,39375,001215750001111376673000High skill tech staff4237136,0
4874,4874,0,0,1,0,157500,4,4,1,1,17567,3917,0,0,0,,2,50,1,48,11,37,7.331037051,40.20934389,78750,0010157500441117567391700021481137,0
4875,4875,0,0,1,0,121500,0,1,1,1,17046,1410,0,1,0,Accountants,2,30,2,46,4,42,6.583224967,86.17021277,60750,00101215000111170461410010Accountants2246442,0
4876,4876,0,0,1,0,189000,4,4,1,1,15787,2188,1,0,0,Accountants,2,41,2,43,6,37,10.51460362,86.38025594,94500,00101890004411157872188100Accountants2243637,0
4877,4877,0,0,1,0,270000,0,1,3,1,14010,3050,0,1,1,Private service staff,1,15,2,38,9,29,15.82649472,88.52459016,270000,00102700000131140103050011Private service staff1238929,0
4878,4878,0,0,1,0,155250,1,4,1,1,22044,365243,0,0,0,,2,16,2,60,1001,-941,0.400865508,0.425059481,77625,001015525014112204436524300022601001-941,0
4879,4879,0,0,1,0,112500,2,4,1,1,18794,6358,0,0,0,High skill tech staff,2,59,2,51,18,33,4.472805344,17.69424347,56250,00101125002411187946358000High skill tech staff22511833,0
4880,4880,0,1,1,0,270000,4,4,3,1,13805,1557,0,0,0,Laborers,1,5,0,37,5,32,17.57583648,173.4104046,270000,01102700004431138051557000Laborers1037532,0
4881,4881,0,0,0,1,180000,4,4,1,5,10774,2592,0,0,0,,3,52,2,29,8,21,13.46700584,69.44444444,60000,000118000044151077425920003229821,0
4882,4882,0,1,0,0,225000,0,4,1,1,17762,2484,0,0,0,Laborers,2,4,1,48,7,41,11.11330633,90.57971014,112500,01002250000411177622484000Laborers2148741,0
4883,4883,0,0,1,0,67500,4,1,1,1,12281,1508,0,0,1,,2,42,2,33,5,28,4.895206324,44.76127321,33750,00106750041111228115080012233528,0
4884,4884,0,0,0,0,67500,4,4,1,1,9963,1876,0,0,0,Sales staff,2,34,2,27,6,21,5.701495059,35.98081023,33750,000067500441199631876000Sales staff2227621,0
4885,4885,0,1,1,0,173250,4,4,0,1,16273,2362,1,0,0,Drivers,2,18,2,44,7,37,9.297021733,73.3488569,86625,01101732504401162732362100Drivers2244737,0
4886,4886,0,1,1,0,202500,4,2,1,1,18593,5434,1,1,0,Accountants,2,6,2,50,15,35,8.428018479,37.26536621,101250,01102025004211185935434110Accountants22501535,0
4887,4887,0,1,1,0,135000,0,4,1,1,17840,1993,0,1,1,High skill tech staff,2,48,2,48,6,42,6.80683709,67.73707978,67500,01101350000411178401993011High skill tech staff2248642,0
4888,4888,0,0,1,0,180000,4,4,2,1,19634,1117,0,0,0,Sales staff,1,7,2,53,4,49,8.674280758,161.1459266,180000,00101800004421196341117000Sales staff1253449,0
4889,4889,0,0,1,0,175500,0,1,1,1,15248,2227,1,1,0,Managers,2,19,2,41,7,34,10.04291845,78.80556803,87750,00101755000111152482227110Managers2241734,0
4890,4890,0,0,0,0,180000,4,4,3,1,14817,1115,0,0,1,Cooking staff,1,6,1,40,4,36,11.29801657,161.4349776,180000,00001800004431148171115001Cooking staff1140436,0
4891,4891,0,0,1,0,148500,4,4,1,1,11963,3246,0,0,0,Laborers,2,16,2,32,9,23,9.763955553,45.74861368,74250,00101485004411119633246000Laborers2232923,0
4892,4892,0,0,1,0,90000,1,4,3,1,23262,365243,0,1,0,,1,35,2,63,1001,-938,0.23165725,0.246411293,90000,00109000014312326236524301012631001-938,0
4893,4893,0,0,0,0,135000,1,4,1,1,23056,365243,0,1,0,,2,11,2,63,1001,-938,0.347670223,0.36961694,67500,000013500014112305636524301022631001-938,0
4895,4895,0,1,1,1,225000,4,4,0,1,15443,290,0,0,0,Sales staff,3,34,2,42,1,41,14.30115045,775.862069,75000,0111225000440115443290000Sales staff3242141,0
4896,4896,0,1,1,0,391500,4,4,1,1,16995,7264,0,0,0,Core staff,2,8,2,46,20,26,16.13834041,53.89592511,195750,01103915004411169957264000Core staff22462026,0
4897,4897,0,0,0,1,225000,2,1,0,2,14265,6033,0,1,0,,3,24,0,39,17,22,11.08483594,37.29487817,75000,0001225000210214265603301030391722,0
4898,4898,0,1,1,0,157500,4,4,1,1,10305,155,0,0,0,Laborers,2,42,0,28,1,27,15.05736138,1016.129032,78750,0110157500441110305155000Laborers2028127,0
4899,4899,0,0,1,0,135000,4,4,3,1,20890,3303,0,0,0,Laborers,1,30,0,57,10,47,5.580126483,40.8719346,135000,00101350004431208903303000Laborers10571047,0
4900,4900,0,0,1,0,270000,0,4,1,1,19798,4581,0,1,0,,2,34,1,54,13,41,11.07510562,58.93909627,135000,0010270000041119798458101021541341,0
4901,4901,1,0,0,0,180000,4,4,4,2,19868,3278,0,0,0,Core staff,1,49,1,54,9,45,7.77672168,54.91153142,180000,10001800004442198683278000Core staff1154945,0
4902,4902,0,1,0,1,270000,0,1,1,1,11373,1371,0,0,0,Managers,3,25,2,31,4,27,21.18644068,196.9365427,90000,01012700000111113731371000Managers3231427,0
4903,4903,0,0,0,0,157500,4,1,1,1,19657,1710,0,0,0,Sales staff,2,40,2,53,5,48,7.371179857,92.10526316,78750,00001575004111196571710000Sales staff2253548,0
4904,4904,0,1,1,0,315000,0,4,2,1,18184,3021,0,1,1,Laborers,1,9,2,49,9,40,14.85498703,104.2701092,315000,01103150000421181843021011Laborers1249940,0
4905,4905,0,1,0,0,162000,1,1,1,1,20053,365243,0,0,0,,2,44,2,54,1001,-947,0.420455961,0.443540328,81000,010016200011112005336524300022541001-947,0
4906,4906,0,1,1,0,202500,4,4,1,1,19797,1009,0,0,0,,2,9,2,54,3,51,9.732769393,200.6937562,101250,011020250044111979710090002254351,0
4907,4907,0,1,1,0,270000,0,4,1,1,18382,5454,0,0,0,Managers,2,51,2,50,15,35,11.32740393,49.5049505,135000,01102700000411183825454000Managers22501535,0
4908,4908,0,1,0,0,270000,0,1,2,1,11621,2349,0,1,0,,1,17,2,31,7,24,19.32712956,114.9425287,270000,010027000001211162123490101231724,0
4909,4909,0,0,1,0,90000,0,4,1,1,14960,2865,0,0,0,Laborers,2,50,2,40,8,32,5.049088359,31.41361257,45000,0010900000411149602865000Laborers2240832,0
4910,4910,0,1,1,0,675000,0,4,0,1,18802,913,0,0,0,,2,51,0,51,3,48,34.23788993,739.32092,337500,01106750000401188029130002051348,0
4911,4911,0,0,1,0,225000,1,4,3,1,23286,365243,0,0,0,,1,5,2,63,1001,-938,0.579107351,0.616028233,225000,001022500014312328636524300012631001-938,0
4912,4912,0,0,1,2,360000,0,4,3,1,13576,3560,0,0,0,Sales staff,3,54,2,37,10,27,21.00840336,101.1235955,120000,00123600000431135763560000Sales staff32371027,0
4913,4913,0,1,1,0,180000,0,4,1,1,17039,2986,0,1,0,Sales staff,2,54,2,46,9,37,8.988764045,60.28131279,90000,01101800000411170392986010Sales staff2246937,0
4915,4915,0,1,0,0,121500,1,4,3,1,23328,365243,0,0,0,,1,47,2,63,1001,-938,0.312684168,0.332655246,121500,010012150014312332836524300012631001-938,0
4916,4916,0,0,1,0,135000,4,1,1,1,17367,4546,0,0,0,High skill tech staff,2,57,2,47,13,34,6.160726509,29.69643643,67500,00101350004111173674546000High skill tech staff22471334,0
4917,4917,0,0,1,0,135000,4,4,1,1,20301,3092,1,1,0,Managers,2,41,2,55,9,46,5.770957124,43.6610608,67500,00101350004411203013092110Managers2255946,0
4918,4918,0,0,0,3,112500,4,2,1,2,15447,2470,1,0,0,Sales staff,5,39,1,42,7,35,6.27895295,45.5465587,22500,00031125004212154472470100Sales staff5142735,0
4919,4919,0,1,1,0,270000,4,4,3,1,13172,1195,0,0,1,Managers,1,14,2,36,4,32,18.79306745,225.9414226,270000,01102700004431131721195001Managers1236432,0
4920,4920,0,1,1,0,315000,0,4,1,1,15653,5500,0,0,1,Core staff,2,24,1,42,16,26,14.89150475,57.27272727,157500,01103150000411156535500001Core staff21421626,0
4921,4921,0,1,1,0,306000,0,1,2,5,22719,533,0,0,0,Laborers,1,40,0,62,2,60,13.16015827,574.108818,306000,0110306000012522719533000Laborers1062260,0
4922,4922,0,0,1,0,153000,4,1,3,1,10762,683,0,1,0,Core staff,1,18,2,29,2,27,13.36828309,224.011713,153000,0010153000413110762683010Core staff1229227,0
4923,4923,0,0,1,0,157500,1,4,0,1,20369,365243,0,0,0,,2,3,1,55,1001,-946,0.408441646,0.431219763,78750,001015750014012036936524300021551001-946,0
4924,4924,0,1,0,1,112500,4,4,1,1,14301,200,0,1,0,Laborers,3,30,2,39,1,38,7.758085649,562.5,37500,0101112500441114301200010Laborers3239138,0
