,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,chi-fam,occyp_type_le,house_type_le,family_type_le,income_type_le,edu_type_le,Age,career_year,career_start_age,card_count,credit_change_count
2541,18124,1,0,1,2,99000.0,Working,Secondary / secondary special,Married,House / apartment,12017,1083,1,1,0,Sales staff,4.0,22.0,2.0,-2.0,15,1,1,4,0,32,3.0,29.0,3,1
2542,21218,0,1,0,1,166500.0,State servant,Secondary / secondary special,Married,With parents,12372,5401,0,1,0,Core staff,3.0,22.0,2.0,-2.0,3,5,1,2,0,33,15.0,18.0,1,1
2543,22527,1,0,1,0,243000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22702,0,0,0,0,NaN,2.0,22.0,1.0,-2.0,12,1,1,1,0,62,0.0,62.0,5,2
2544,5669,1,1,1,0,180000.0,Working,Higher education,Married,House / apartment,20720,7090,0,1,0,Laborers,2.0,22.0,2.0,-2.0,8,1,1,4,2,56,20.0,36.0,1,1
2545,17291,0,1,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,11041,864,0,0,0,Drivers,2.0,22.0,2.0,-2.0,4,4,0,4,0,30,3.0,27.0,2,1
2546,17632,1,0,1,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,24970,0,0,0,0,NaN,1.0,22.0,1.0,-1.0,12,1,2,1,0,68,0.0,68.0,2,1
2547,18138,1,0,1,1,112500.0,Working,Higher education,Married,House / apartment,21271,14473,0,0,1,High skill tech staff,3.0,22.0,1.0,-2.0,6,1,1,4,2,58,40.0,18.0,5,2
2548,18475,0,1,1,1,270000.0,Commercial associate,Higher education,Married,House / apartment,16282,2042,0,1,0,Managers,3.0,22.0,2.0,-2.0,10,1,1,0,2,44,6.0,38.0,2,1
2549,22829,1,0,0,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,23299,0,0,1,0,NaN,1.0,22.0,2.0,-1.0,12,1,2,1,0,63,0.0,63.0,2,1
2550,2321,0,0,0,1,225000.0,Commercial associate,Higher education,Married,With parents,13694,3488,1,1,0,Managers,3.0,22.0,0.0,-2.0,10,5,1,0,2,37,10.0,27.0,1,1
2551,11609,1,0,0,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13607,4032,1,0,0,Core staff,2.0,22.0,2.0,-2.0,3,1,1,0,0,37,12.0,25.0,3,2
2552,25882,1,1,1,1,103500.0,Working,Incomplete higher,Civil marriage,House / apartment,8543,1781,1,1,0,Sales staff,3.0,22.0,1.0,-2.0,15,1,0,4,1,23,5.0,18.0,1,1
2553,733,0,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14149,3093,0,0,0,Laborers,2.0,22.0,2.0,-2.0,8,1,1,0,0,38,9.0,29.0,1,1
2554,9683,0,1,1,4,292500.0,Working,Secondary / secondary special,Married,House / apartment,14150,401,0,0,0,Laborers,6.0,22.0,2.0,-2.0,8,1,1,4,0,38,2.0,36.0,2,1
2555,20838,1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,20440,1987,0,0,0,Medicine staff,2.0,22.0,2.0,-2.0,11,1,1,4,0,56,6.0,50.0,3,1
2556,19051,0,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,8919,947,0,0,0,Laborers,1.0,22.0,2.0,-1.0,8,5,3,4,0,24,3.0,21.0,2,1
2557,26436,1,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10924,97,0,0,0,Cleaning staff,1.0,22.0,2.0,-1.0,1,1,3,0,0,29,1.0,28.0,1,1
2558,16133,0,1,1,0,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,19894,1229,0,0,0,Managers,2.0,22.0,2.0,-2.0,10,1,0,4,0,54,4.0,50.0,1,1
2559,9180,1,1,0,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,15732,95,0,0,1,Sales staff,3.0,22.0,2.0,-2.0,15,1,1,4,0,43,1.0,42.0,2,1
2560,18321,0,1,0,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,12260,896,0,0,0,Core staff,1.0,22.0,2.0,-1.0,3,1,3,4,0,33,3.0,30.0,2,1
2561,9103,0,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,10973,194,0,0,0,NaN,1.0,22.0,2.0,-1.0,12,1,3,0,2,30,1.0,29.0,1,1
2562,14975,1,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17384,1138,0,0,0,Cooking staff,4.0,22.0,2.0,-2.0,2,1,1,0,0,47,4.0,43.0,3,2
2563,16122,0,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15942,2490,0,0,0,Drivers,2.0,22.0,2.0,-2.0,4,1,1,0,0,43,7.0,36.0,1,1
2564,12281,0,0,0,0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,13727,321,0,1,0,NaN,1.0,22.0,1.0,-1.0,12,2,3,4,0,37,1.0,36.0,1,1
2565,5802,1,0,0,0,180000.0,Working,Higher education,Married,House / apartment,12696,3172,1,0,0,Sales staff,2.0,22.0,1.0,-2.0,15,1,1,4,2,34,9.0,25.0,2,1
2566,24644,0,1,0,0,135000.0,Working,Lower secondary,Married,Co-op apartment,13241,436,1,1,0,Laborers,2.0,22.0,0.0,-2.0,8,0,1,4,0,36,2.0,34.0,6,3
2567,4839,1,1,1,0,225000.0,Working,Higher education,Married,House / apartment,15579,278,0,0,0,Accountants,2.0,22.0,1.0,-2.0,0,1,1,4,2,42,1.0,41.0,1,1
2568,10954,1,0,1,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,14432,4493,1,0,1,NaN,2.0,22.0,2.0,-2.0,12,1,1,2,0,39,13.0,26.0,3,1
2569,4332,1,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,9332,1497,0,0,0,Sales staff,1.0,22.0,0.0,-1.0,15,1,3,0,0,25,5.0,20.0,1,1
2570,4105,1,0,1,2,360000.0,Commercial associate,Higher education,Married,House / apartment,10685,1863,1,0,0,Managers,4.0,22.0,1.0,-2.0,10,1,1,0,2,29,6.0,23.0,2,1
2571,19799,1,0,1,0,202500.0,Working,Higher education,Single / not married,House / apartment,15598,7786,1,1,0,Core staff,1.0,22.0,2.0,-1.0,3,1,3,4,2,42,22.0,20.0,2,1
2572,3612,1,1,1,1,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,14076,2106,0,0,0,Accountants,2.0,22.0,2.0,-1.0,0,1,3,0,2,38,6.0,32.0,1,1
2573,20322,0,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,20037,2349,1,1,0,Drivers,2.0,22.0,2.0,-2.0,4,1,1,4,0,54,7.0,47.0,4,1
2574,23138,0,0,1,1,630000.0,Working,Higher education,Married,House / apartment,17370,4599,0,0,0,Managers,3.0,22.0,1.0,-2.0,10,1,1,4,2,47,13.0,34.0,1,1
2575,19798,1,0,0,1,112500.0,Commercial associate,Higher education,Married,House / apartment,10339,248,1,1,0,Core staff,3.0,22.0,2.0,-2.0,3,1,1,0,2,28,1.0,27.0,1,1
2576,9843,1,0,0,2,225000.0,Working,Higher education,Single / not married,House / apartment,12930,5952,1,0,0,Medicine staff,3.0,22.0,0.0,-1.0,11,1,3,4,2,35,17.0,18.0,2,2
2577,18622,0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,15702,2415,0,0,0,Drivers,2.0,22.0,2.0,-2.0,4,1,1,4,0,43,7.0,36.0,3,1
2578,18746,1,0,1,1,148500.0,Working,Secondary / secondary special,Separated,With parents,10244,1432,0,0,0,Sales staff,2.0,22.0,2.0,-1.0,15,5,2,4,0,28,4.0,24.0,1,1
2579,3211,0,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,9294,1084,1,1,0,Sales staff,2.0,22.0,2.0,-2.0,15,1,0,0,2,25,3.0,22.0,1,1
2580,25314,1,0,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,17800,1086,0,0,0,Accountants,2.0,22.0,1.0,-2.0,0,1,0,0,2,48,3.0,45.0,1,1
2581,17863,0,1,1,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,20011,0,0,0,0,NaN,1.0,22.0,2.0,-1.0,12,1,2,1,0,54,0.0,54.0,1,1
2582,8472,1,0,1,0,155250.0,Working,Secondary / secondary special,Separated,House / apartment,19420,2267,1,0,0,Laborers,1.0,22.0,2.0,-1.0,8,1,2,4,0,53,7.0,46.0,4,1
2583,21537,0,1,0,0,270000.0,Working,Incomplete higher,Married,House / apartment,11172,3504,0,0,0,Laborers,2.0,22.0,2.0,-2.0,8,1,1,4,1,30,10.0,20.0,3,1
2584,17115,1,0,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,15252,887,1,0,0,Core staff,3.0,22.0,1.0,-2.0,3,1,1,4,0,41,3.0,38.0,1,1
2585,14160,1,0,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19032,429,0,1,0,Laborers,2.0,22.0,0.0,-2.0,8,1,1,4,0,52,2.0,50.0,2,2
2586,14161,0,1,1,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,21935,4092,1,0,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,4,0,60,12.0,48.0,1,1
2587,11269,0,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23286,0,0,0,0,NaN,2.0,22.0,1.0,-2.0,12,1,1,1,0,63,0.0,63.0,1,1
2588,25630,1,1,1,0,292500.0,Working,Higher education,Married,House / apartment,19156,4504,0,0,0,NaN,2.0,22.0,0.0,-2.0,12,1,1,4,2,52,13.0,39.0,3,2
2589,13449,1,0,1,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17468,7413,0,0,0,Core staff,6.0,22.0,1.0,-2.0,3,1,1,0,0,47,21.0,26.0,5,2
2590,18611,1,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,15342,5788,0,0,0,Low-skill Laborers,2.0,22.0,2.0,-2.0,9,1,1,4,0,42,16.0,26.0,3,2
2591,24491,1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,15130,5422,1,1,0,Accountants,4.0,22.0,2.0,-2.0,0,1,1,4,2,41,15.0,26.0,2,1
2592,17000,1,0,1,2,147150.0,State servant,Secondary / secondary special,Married,House / apartment,13853,3261,0,0,0,Managers,4.0,22.0,2.0,-2.0,10,1,1,2,0,37,9.0,28.0,1,1
2593,25704,1,1,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22780,0,0,1,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,1,0,62,0.0,62.0,1,1
2594,23680,0,1,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23289,0,0,1,0,NaN,2.0,22.0,2.0,-2.0,12,1,0,1,0,63,0.0,63.0,9,2
2595,22101,0,1,0,0,180000.0,Working,Higher education,Married,With parents,11664,2227,0,1,0,Core staff,2.0,22.0,2.0,-2.0,3,5,1,4,2,31,7.0,24.0,1,1
2596,4692,0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,22223,7103,1,1,0,High skill tech staff,2.0,22.0,2.0,-2.0,6,1,1,4,0,60,20.0,40.0,3,1
2597,8073,1,1,0,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,20929,0,0,0,0,NaN,1.0,22.0,2.0,-1.0,12,1,3,1,0,57,0.0,57.0,3,1
2598,13879,1,0,0,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,19028,3172,0,1,0,Cooking staff,2.0,22.0,0.0,-2.0,2,1,1,4,0,52,9.0,43.0,1,1
2599,14450,1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14072,699,0,0,0,Private service staff,2.0,22.0,1.0,-2.0,13,1,1,4,0,38,2.0,36.0,2,1
2600,10929,1,0,0,3,112500.0,Working,Higher education,Married,House / apartment,12094,3079,0,0,0,Laborers,5.0,22.0,0.0,-2.0,8,1,1,4,2,33,9.0,24.0,1,1
2601,11228,1,0,1,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12821,5657,0,0,0,Laborers,4.0,22.0,1.0,-2.0,8,1,1,0,0,35,16.0,19.0,2,2
2602,2986,0,0,0,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,14339,316,1,0,0,Core staff,2.0,22.0,2.0,-2.0,3,1,1,2,0,39,1.0,38.0,3,1
2603,22940,1,1,1,0,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,15812,4231,1,1,1,Accountants,2.0,22.0,2.0,-2.0,0,1,1,0,1,43,12.0,31.0,3,2
2604,11168,1,0,1,1,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,10740,1298,0,0,0,Laborers,2.0,22.0,2.0,-1.0,8,2,3,4,0,29,4.0,25.0,2,1
2605,4431,1,0,1,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22906,0,0,1,0,NaN,1.0,22.0,2.0,-1.0,12,1,4,1,0,62,0.0,62.0,1,1
2606,4514,1,0,1,2,153000.0,Working,Higher education,Married,House / apartment,10783,1011,1,1,0,Sales staff,4.0,22.0,1.0,-2.0,15,1,1,4,2,29,3.0,26.0,3,1
2607,23695,0,0,0,0,337500.0,Working,Higher education,Married,House / apartment,17004,4574,0,0,1,Managers,2.0,22.0,2.0,-2.0,10,1,1,4,2,46,13.0,33.0,3,1
2608,4819,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22175,0,0,0,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,1,0,60,0.0,60.0,1,1
2609,375,1,0,1,0,270000.0,Pensioner,Higher education,Married,House / apartment,20814,0,0,0,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,1,2,57,0.0,57.0,4,2
2610,13403,0,0,1,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,19298,2469,0,0,0,NaN,1.0,22.0,2.0,-1.0,12,1,2,0,2,52,7.0,45.0,2,1
2611,3098,1,0,1,2,175500.0,Commercial associate,Higher education,Married,House / apartment,16973,1135,0,1,1,Sales staff,4.0,22.0,2.0,-2.0,15,1,1,0,2,46,4.0,42.0,1,1
2612,13278,1,0,0,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,15130,170,0,0,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,4,0,41,1.0,40.0,3,1
2613,13479,1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,19895,161,0,0,0,Medicine staff,2.0,22.0,2.0,-2.0,11,1,1,4,0,54,1.0,53.0,1,1
2614,15864,1,0,1,1,180000.0,Working,Higher education,Married,House / apartment,12288,1635,0,0,1,Core staff,3.0,22.0,2.0,-2.0,3,1,1,4,2,33,5.0,28.0,1,1
2615,8520,0,1,1,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19258,3605,1,1,0,Drivers,2.0,22.0,2.0,-2.0,4,1,1,0,0,52,10.0,42.0,1,1
2616,4485,1,0,0,0,72000.0,State servant,Secondary / secondary special,Married,House / apartment,19546,7698,0,0,0,Cooking staff,2.0,22.0,2.0,-2.0,2,1,1,2,0,53,22.0,31.0,1,1
2617,22955,0,1,1,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22020,0,0,1,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,1,0,60,0.0,60.0,1,1
2618,23181,1,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22068,0,0,0,0,NaN,2.0,22.0,2.0,-2.0,12,1,1,1,0,60,0.0,60.0,1,1
2619,10220,1,1,1,0,202500.0,Working,Higher education,Married,House / apartment,21227,829,0,0,0,Laborers,2.0,22.0,2.0,-2.0,8,1,1,4,2,58,3.0,55.0,1,1
2620,16921,0,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,18406,5961,1,1,0,Drivers,2.0,21.0,2.0,-2.0,4,1,1,4,0,50,17.0,33.0,2,1
2621,12705,1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,20641,1064,0,1,0,Sales staff,2.0,21.0,2.0,-2.0,15,1,1,4,0,56,3.0,53.0,5,1
2622,8269,1,0,1,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10186,2315,0,0,0,Medicine staff,4.0,21.0,2.0,-2.0,11,1,1,0,0,27,7.0,20.0,4,1
2623,1386,1,0,1,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22234,0,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,60,0.0,60.0,2,1
2624,13561,1,0,0,2,180000.0,Working,Higher education,Separated,House / apartment,16294,217,1,1,0,NaN,3.0,21.0,1.0,-1.0,12,1,2,4,2,44,1.0,43.0,2,1
2625,22145,1,1,0,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,15934,3328,0,0,0,Cleaning staff,3.0,21.0,2.0,-2.0,1,2,1,0,0,43,10.0,33.0,2,1
2626,13753,1,0,0,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,8784,278,1,0,1,Medicine staff,2.0,21.0,2.0,-2.0,11,1,0,4,1,24,1.0,23.0,2,1
2627,23951,1,0,0,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,16119,3312,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,4,0,44,10.0,34.0,1,1
2628,12800,1,0,0,0,225000.0,Working,Higher education,Married,House / apartment,15966,3055,0,0,0,Core staff,2.0,21.0,0.0,-2.0,3,1,1,4,2,43,9.0,34.0,1,1
2629,10414,1,0,0,1,225000.0,State servant,Higher education,Civil marriage,House / apartment,11279,1788,0,1,0,Medicine staff,3.0,21.0,2.0,-2.0,11,1,0,2,2,30,5.0,25.0,2,1
2630,18201,1,0,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,18752,0,0,1,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,51,0.0,51.0,4,2
2631,18915,1,0,1,0,315000.0,State servant,Secondary / secondary special,Married,House / apartment,19332,3022,0,0,0,Core staff,2.0,21.0,2.0,-2.0,3,1,1,2,0,52,9.0,43.0,1,1
2632,17278,1,0,1,3,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,12368,672,0,0,0,Core staff,5.0,21.0,2.0,-2.0,3,1,1,1,0,33,2.0,31.0,1,1
2633,571,0,0,0,0,81000.0,Working,Secondary / secondary special,Married,With parents,11352,671,1,0,0,Laborers,2.0,21.0,2.0,-2.0,8,5,1,4,0,31,2.0,29.0,1,1
2634,10076,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20100,0,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,55,0.0,55.0,1,1
2635,4493,0,1,1,1,171000.0,Working,Secondary / secondary special,Married,House / apartment,10027,946,0,0,0,Managers,3.0,21.0,2.0,-2.0,10,1,1,4,0,27,3.0,24.0,1,1
2636,5629,1,1,0,2,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,10625,1701,0,0,0,Security staff,3.0,21.0,1.0,-1.0,17,1,2,0,0,29,5.0,24.0,1,1
2637,21938,1,0,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17051,1284,1,1,0,Core staff,2.0,21.0,2.0,-2.0,3,1,1,0,0,46,4.0,42.0,1,1
2638,19053,1,0,1,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,13340,219,0,0,0,Medicine staff,3.0,21.0,1.0,-2.0,11,1,1,4,0,36,1.0,35.0,1,1
2639,8271,0,1,0,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11726,3594,0,0,0,NaN,3.0,21.0,2.0,-2.0,12,1,1,0,0,32,10.0,22.0,3,2
2640,19479,1,0,0,0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,11894,2926,1,0,0,NaN,2.0,21.0,1.0,-2.0,12,4,1,4,0,32,9.0,23.0,2,2
2641,12776,0,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,3.0,21.0,1.0,-2.0,8,1,1,4,0,26,3.0,23.0,2,2
2642,2187,0,0,0,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10304,743,0,1,0,Laborers,2.0,21.0,2.0,-2.0,8,1,0,4,0,28,3.0,25.0,2,1
2643,5718,1,1,0,1,315000.0,Commercial associate,Higher education,Married,House / apartment,14504,2518,0,0,0,Accountants,3.0,21.0,2.0,-2.0,0,1,1,0,2,39,7.0,32.0,6,1
2644,8110,1,0,0,0,189000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16395,523,0,0,0,Managers,2.0,21.0,2.0,-2.0,10,1,0,0,0,44,2.0,42.0,6,2
2645,9495,0,0,1,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,18176,1312,0,1,0,Laborers,3.0,21.0,2.0,-2.0,8,1,1,4,0,49,4.0,45.0,1,1
2646,10016,1,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,11688,2803,0,1,0,Core staff,4.0,21.0,2.0,-2.0,3,1,1,4,0,32,8.0,24.0,1,1
2647,9852,1,0,1,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14099,550,0,1,0,Laborers,3.0,21.0,2.0,-2.0,8,1,1,0,0,38,2.0,36.0,1,1
2648,1719,1,1,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,17052,3055,0,0,0,Sales staff,2.0,21.0,2.0,-2.0,15,1,1,0,2,46,9.0,37.0,4,2
2649,22428,1,1,1,0,225000.0,Working,Higher education,Married,House / apartment,15003,2591,0,1,1,Accountants,2.0,21.0,0.0,-2.0,0,1,1,4,2,41,8.0,33.0,1,1
2650,17402,1,0,1,3,112500.0,Working,Secondary / secondary special,Widow,House / apartment,16484,370,0,0,0,Sales staff,4.0,21.0,0.0,-1.0,15,1,4,4,0,45,2.0,43.0,1,1
2651,15318,1,0,0,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,14216,6649,1,1,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,2,0,38,19.0,19.0,2,1
2652,12387,1,0,1,1,118350.0,Working,Higher education,Civil marriage,House / apartment,9968,780,0,0,0,Laborers,3.0,21.0,2.0,-2.0,8,1,0,4,2,27,3.0,24.0,1,1
2653,21414,1,0,0,0,112500.0,State servant,Secondary / secondary special,Single / not married,With parents,10678,1526,0,0,0,Security staff,1.0,21.0,2.0,-1.0,17,5,3,2,0,29,5.0,24.0,2,1
2654,15327,1,0,1,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23132,0,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,8,2
2655,12520,1,0,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14608,870,0,0,0,Sales staff,1.0,21.0,2.0,-1.0,15,1,3,4,0,40,3.0,37.0,1,1
2656,24383,1,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,16413,622,0,1,0,High skill tech staff,2.0,21.0,2.0,-2.0,6,1,1,4,0,44,2.0,42.0,9,3
2657,15323,0,0,1,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17299,376,0,0,0,Security staff,4.0,21.0,2.0,-2.0,17,1,1,0,0,47,2.0,45.0,2,1
2658,9286,0,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,17230,7888,1,0,0,Managers,2.0,21.0,2.0,-2.0,10,1,1,4,0,47,22.0,25.0,1,1
2659,11032,0,1,0,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,14342,127,0,0,0,Drivers,3.0,21.0,2.0,-2.0,4,1,1,4,0,39,1.0,38.0,1,1
2660,4292,1,1,1,1,405000.0,Working,Higher education,Married,House / apartment,15276,3323,0,0,0,Accountants,3.0,21.0,2.0,-2.0,0,1,1,4,2,41,10.0,31.0,1,1
2661,17386,1,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15375,3200,0,0,1,Laborers,2.0,21.0,1.0,-2.0,8,1,1,0,0,42,9.0,33.0,7,3
2662,3567,1,1,1,0,450000.0,State servant,Higher education,Married,House / apartment,19737,5359,0,0,0,NaN,2.0,21.0,0.0,-2.0,12,1,1,2,2,54,15.0,39.0,4,2
2663,1641,1,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16099,795,0,0,0,Laborers,3.0,21.0,2.0,-2.0,8,1,0,0,0,44,3.0,41.0,1,1
2664,4246,1,0,1,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,17641,2512,0,0,0,Realty agents,2.0,21.0,2.0,-2.0,14,1,1,0,1,48,7.0,41.0,2,1
2665,11803,0,0,0,0,405000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14216,1923,0,0,1,Sales staff,1.0,21.0,2.0,-1.0,15,1,3,4,0,38,6.0,32.0,1,1
2666,1635,1,0,0,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20908,0,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,57,0.0,57.0,1,1
2667,26023,1,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,16860,711,0,1,0,Medicine staff,2.0,21.0,1.0,-2.0,11,1,1,4,0,46,2.0,44.0,1,1
2668,18126,1,0,0,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20977,0,0,1,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,57,0.0,57.0,2,1
2669,8212,0,0,1,0,253800.0,Commercial associate,Higher education,Married,House / apartment,20660,3029,0,1,0,Managers,2.0,21.0,2.0,-2.0,10,1,1,0,2,56,9.0,47.0,2,1
2670,6262,1,1,0,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,17383,890,1,1,0,Core staff,2.0,21.0,2.0,-2.0,3,1,1,4,0,47,3.0,44.0,3,1
2671,12481,1,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,12760,1518,0,0,0,NaN,4.0,21.0,2.0,-2.0,12,1,1,4,0,34,5.0,29.0,4,1
2672,19939,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22943,0,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,62,0.0,62.0,1,1
2673,1695,0,1,0,2,225000.0,Working,Higher education,Married,House / apartment,15327,1040,1,0,0,Managers,4.0,21.0,1.0,-2.0,10,1,1,4,2,41,3.0,38.0,1,1
2674,8512,0,1,1,0,202500.0,Commercial associate,Higher education,Married,House / apartment,10353,1691,0,0,0,Drivers,2.0,21.0,1.0,-2.0,4,1,1,0,2,28,5.0,23.0,5,2
2675,20151,1,0,1,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23458,0,0,0,1,NaN,2.0,21.0,2.0,-2.0,12,1,0,1,0,64,0.0,64.0,2,1
2676,387,1,0,1,0,630000.0,State servant,Higher education,Married,House / apartment,21343,4631,0,0,0,Managers,2.0,21.0,2.0,-2.0,10,1,1,2,2,58,13.0,45.0,1,1
2677,18335,1,1,1,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21622,0,0,0,0,NaN,2.0,21.0,2.0,-2.0,12,1,1,1,0,59,0.0,59.0,2,1
